Month,Year,Date,ETo _mm,Precip_mm,MaxT,MinT,AvgT
8,2013,2013-08-01,5.06,0.2,25.2,8.4,15.3
8,2013,2013-08-02,3.93,0,22.3,7.7,13.7
8,2013,2013-08-03,2.55,0,17.4,10.9,13.2
8,2013,2013-08-04,3,0.1,20.1,10.7,13.4
8,2013,2013-08-05,3.89,0.1,22.2,10.5,14.2
8,2013,2013-08-06,3.22,0,19,11.4,14.2
8,2013,2013-08-07,3.75,0,21.1,11.9,15.6
8,2013,2013-08-08,3.3,0,19.4,12.6,15.1
8,2013,2013-08-09,4.03,0,21.7,12.2,15.7
8,2013,2013-08-10,4.18,0.1,24,13.2,16.5
8,2013,2013-08-11,3.87,0,22.8,12.5,15.6
8,2013,2013-08-12,3.96,0,22.6,11.1,14.8
8,2013,2013-08-13,4.5,0,23.9,9.6,14.8
8,2013,2013-08-14,4.84,0,26.3,8.6,16.2
8,2013,2013-08-15,5.2,0.1,31.1,11.5,18.9
8,2013,2013-08-16,4.93,0,29.7,12.5,17.9
8,2013,2013-08-17,2.96,0,23.7,11.7,15.9
8,2013,2013-08-18,4.01,0,22.3,11.9,15.3
8,2013,2013-08-19,3.83,0,19.7,11.7,15
8,2013,2013-08-20,3.35,0,19.3,13.5,15
8,2013,2013-08-21,3.89,0,21.2,11.4,15.3
8,2013,2013-08-22,4.06,0,23.7,10.7,15.9
8,2013,2013-08-23,4.15,0,25,10,15.6
8,2013,2013-08-24,4.42,0,25.4,10.5,16.5
8,2013,2013-08-25,4.63,0.2,24.3,12.8,17.7
8,2013,2013-08-26,4.43,0.2,27.1,12.6,18.1
8,2013,2013-08-27,4.62,0,26.9,10.6,17
8,2013,2013-08-28,4.73,0,28.9,10.7,17.8
8,2013,2013-08-29,4.55,0,28.7,13.1,18.1
8,2013,2013-08-30,4.85,0,32.4,12.6,19.3
8,2013,2013-08-31,4.43,0.2,28.6,12.3,17.7
9,2013,2013-09-01,4.49,0,30.5,13.2,19.2
9,2013,2013-09-02,2.82,0,28.5,15.6,20.1
9,2013,2013-09-03,4.89,0,28.9,12.5,19.6
9,2013,2013-09-04,4.87,0,29.7,12.6,19.3
9,2013,2013-09-05,4.75,0,28.5,11.8,18
9,2013,2013-09-06,4.9,0,33.2,9.8,19.2
9,2013,2013-09-07,4.27,0,23,12.8,16.9
9,2013,2013-09-08,3.39,0,22.3,11.5,15.1
9,2013,2013-09-09,3.77,0,22.3,11.3,15
9,2013,2013-09-10,0.54,0.2,16.7,12.2,14.4
9,2013,2013-09-11,2.46,0,19.4,11.5,15.7
9,2013,2013-09-12,3.3,0,24.8,11.8,16.9
9,2013,2013-09-13,3.53,0,24.7,11.7,15.7
9,2013,2013-09-14,3.88,0,24.3,10.4,15.5
9,2013,2013-09-15,3.98,0,26.9,9.2,16.3
9,2013,2013-09-16,4.14,0,27.4,11.1,17.9
9,2013,2013-09-17,4.16,0.1,23.4,10.9,16
9,2013,2013-09-18,4.03,0,27.3,8.3,16.1
9,2013,2013-09-19,4.44,0,31.9,8.5,17.6
9,2013,2013-09-20,3.62,0,22.4,8.5,15.2
9,2013,2013-09-21,0.5,3,17.3,9.4,13.8
9,2013,2013-09-22,3.44,0,22.3,7.6,14.3
9,2013,2013-09-23,4.02,0,28.2,9.8,18.1
9,2013,2013-09-24,4.03,0,25.3,12,17.4
9,2013,2013-09-25,3.88,0,20.4,9.5,15
9,2013,2013-09-26,3.76,0,24.5,6,13.9
9,2013,2013-09-27,4.09,0,25.1,8,16
9,2013,2013-09-28,4.1,0,28,8.6,17
9,2013,2013-09-29,3.64,0,27,10.1,16.7
9,2013,2013-09-30,3.44,0.2,26.3,10.6,17.4
10,2013,2013-10-01,3.33,0,22,9.6,15.3
10,2013,2013-10-02,3.25,0,24.8,7.6,13.6
10,2013,2013-10-03,3.95,0,23.3,6.1,15
10,2013,2013-10-04,4.31,0,28.3,9.8,19.4
10,2013,2013-10-05,4.55,0,30.3,12.2,20.1
10,2013,2013-10-06,4.25,0,29.4,10.6,18.7
10,2013,2013-10-07,3.55,0,23.1,8.7,14.6
10,2013,2013-10-08,2.41,0,17,7.2,11.1
10,2013,2013-10-09,2.03,0,17.6,6.8,11.6
10,2013,2013-10-10,0.99,0,14.1,6,9.9
10,2013,2013-10-11,2.16,0,18.3,7.2,11.5
10,2013,2013-10-12,2.31,0,16.9,5.8,10
10,2013,2013-10-13,2.23,0,18.4,5.4,10.4
10,2013,2013-10-14,3.48,0,26.3,6.5,15.4
10,2013,2013-10-15,3.96,0.1,28.5,9,17.9
10,2013,2013-10-16,4.04,0,27,9.9,17.8
10,2013,2013-10-17,3.33,0.2,25.5,8.5,15.2
10,2013,2013-10-18,3.33,0.2,27.7,7.7,14.7
10,2013,2013-10-19,2.83,0,24.8,6.2,12.7
10,2013,2013-10-20,2.38,0,19.8,4.4,10.7
10,2013,2013-10-21,2.22,0,20,6,10.6
10,2013,2013-10-22,2.03,0,17.7,5.7,10.1
10,2013,2013-10-23,1.1,0,13.5,6.2,9.3
10,2013,2013-10-24,0.83,0,14.7,6.8,9.7
10,2013,2013-10-25,2.05,0,19.6,4.7,10.8
10,2013,2013-10-26,2.31,0,20.8,6,11.5
10,2013,2013-10-27,1.1,0,16.5,6.8,10.8
10,2013,2013-10-28,1.71,0.8,17,9.6,12.3
10,2013,2013-10-29,0.88,0.3,16.1,6.1,10.4
10,2013,2013-10-30,2.16,0,19.1,4.2,11.1
10,2013,2013-10-31,2.4,0,21.9,6.3,13.2
11,2013,2013-11-01,2.73,0.1,25,7.3,14.4
11,2013,2013-11-02,2.19,0,20,5.7,12.2
11,2013,2013-11-03,2.48,0,19.4,5.4,12.3
11,2013,2013-11-04,2.55,0,20.2,3.4,11.7
11,2013,2013-11-05,2.34,0,20.2,5.3,11.9
11,2013,2013-11-06,2.73,0,25.2,6.6,14.8
11,2013,2013-11-07,1.67,0,22.6,8.2,13.1
11,2013,2013-11-08,2.14,0,24,6.4,12.8
11,2013,2013-11-09,1.92,0,20.4,6.6,11.9
11,2013,2013-11-10,1.86,0,16.7,7.8,11.2
11,2013,2013-11-11,1.45,0,19.8,6,12
11,2013,2013-11-12,2.13,0,24.7,9.1,15.2
11,2013,2013-11-13,2.07,0,23.6,7.7,13.2
11,2013,2013-11-14,0.94,0,15.5,5,9.3
11,2013,2013-11-15,1.66,0,17.2,4.4,9.6
11,2013,2013-11-16,1.66,0,17.3,2.8,9.4
11,2013,2013-11-17,1.51,0,16.8,6,9.9
11,2013,2013-11-18,1.14,0,14.7,6.4,9.5
11,2013,2013-11-19,0.75,3.9,16.1,6.4,11.3
11,2013,2013-11-20,0.1,3.8,13,8.1,11.5
11,2013,2013-11-21,1.26,0.1,16,8,11
11,2013,2013-11-22,1.56,0,15.8,4.4,10.3
11,2013,2013-11-23,1.7,0,16.3,4.3,9.5
11,2013,2013-11-24,1.69,0,18.5,3.7,9.8
11,2013,2013-11-25,1.93,0,20.4,4.7,11.6
11,2013,2013-11-26,1.73,0,22.4,6.2,12.3
11,2013,2013-11-27,1.61,0,19,6.4,11.8
11,2013,2013-11-28,1.51,0,19.4,6.9,11.7
11,2013,2013-11-29,1.7,0,23.6,5.3,11.5
11,2013,2013-11-30,1.56,0,21.2,3.6,9.9
12,2013,2013-12-01,1.92,0,23.6,5.2,12.8
12,2013,2013-12-02,1.65,0,18.9,5.6,11.2
12,2013,2013-12-03,1.02,0,12.8,2.2,8.6
12,2013,2013-12-04,1.55,0,12.1,-1.1,4.5
12,2013,2013-12-05,1.46,0,10.7,-3,3.2
12,2013,2013-12-06,1.25,1.6,11.1,-2.6,5.1
12,2013,2013-12-07,1.44,1.5,10,-1.8,5.2
12,2013,2013-12-08,1.21,0,9.5,-2,2.4
12,2013,2013-12-09,1.59,0,13.7,-3.5,4.3
12,2013,2013-12-10,1.76,0,15.9,-1.9,6.6
12,2013,2013-12-11,1.82,0,17.7,1,7.9
12,2013,2013-12-12,1.69,0,16.6,1.4,7.2
12,2013,2013-12-13,1.43,0,14.9,0.4,6.4
12,2013,2013-12-14,1.73,0,20.8,2,9.9
12,2013,2013-12-15,2.08,0,22.5,4.6,12.6
12,2013,2013-12-16,2.42,0,25.2,7.2,14.7
12,2013,2013-12-17,2.12,0,24.9,8.1,14.5
12,2013,2013-12-18,0.81,0,13.8,6.4,9.8
12,2013,2013-12-19,1.55,0,14.9,3.3,9.3
12,2013,2013-12-20,1.99,0,16.7,1.9,8.5
12,2013,2013-12-21,1.62,0,15.9,2,8
12,2013,2013-12-22,1.46,0,16.3,3.2,8.5
12,2013,2013-12-23,1.61,0,19.2,3.8,10.1
12,2013,2013-12-24,1.92,0,22,5,12.6
12,2013,2013-12-25,2.15,0,25.2,5.7,13.6
12,2013,2013-12-26,2.18,0,27.5,7,14.7
12,2013,2013-12-27,1.81,0,22,5.4,12.8
12,2013,2013-12-28,1.97,0,20.3,3.1,10.7
12,2013,2013-12-29,2.15,0,22,5.2,11.9
12,2013,2013-12-30,1.92,0,18.8,3.9,10.2
12,2013,2013-12-31,1.78,0,19.3,2.2,9.1
1,2014,2014-01-01,1.91,0,20.3,2.8,10.8
1,2014,2014-01-02,2.09,0,22,5.3,12.5
1,2014,2014-01-03,1.69,0,18.9,6.7,11.4
1,2014,2014-01-04,1.93,0,21.4,4.4,11.1
1,2014,2014-01-05,2.33,0,21.8,5,11.6
1,2014,2014-01-06,1.4,0,20.5,5.5,11.2
1,2014,2014-01-07,1.31,0,18.1,5.5,9.9
1,2014,2014-01-08,1.14,0,15.6,5,9.3
1,2014,2014-01-09,1.61,0,17.9,5,10.6
1,2014,2014-01-10,1.65,0,17.3,4.8,10.2
1,2014,2014-01-11,0.87,0,15.9,5.4,9.7
1,2014,2014-01-12,1.68,0,16.7,4.5,9.7
1,2014,2014-01-13,2.25,0,24.2,5.5,13.4
1,2014,2014-01-14,2.49,0,24.3,4.6,14
1,2014,2014-01-15,2.09,0,,7.4,16.5
1,2014,2014-01-16,2.37,0,27.7,7.4,16.4
1,2014,2014-01-17,1.94,0,,8.6,15.9
1,2014,2014-01-18,2.8,0,26.2,5,14.3
1,2014,2014-01-19,2.66,0,23.8,5.4,12.5
1,2014,2014-01-20,2.48,0,22.6,3.2,11.1
1,2014,2014-01-21,2.53,0,23.2,4.2,12.8
1,2014,2014-01-22,2.54,0,20.9,4.6,11.6
1,2014,2014-01-23,2,0,16.3,3.5,9.4
1,2014,2014-01-24,1.49,0,17.1,5.9,10.5
1,2014,2014-01-25,2.56,0,24.7,7.8,14.6
1,2014,2014-01-26,1.96,0,19.9,7.8,12.5
1,2014,2014-01-27,1.5,0,16.9,5.9,10.3
1,2014,2014-01-28,1.58,0,19.7,7,12.2
1,2014,2014-01-29,1.22,0,18.9,11.5,14
1,2014,2014-01-30,2.19,0.4,18.3,9,12.6
1,2014,2014-01-31,2.22,0.1,17.6,4.6,10.1
2,2014,2014-02-01,2.19,0,15.6,1.2,7.7
2,2014,2014-02-02,0.4,4.2,9,3.8,6.1
2,2014,2014-02-03,2.07,0.1,13.9,2,7.2
2,2014,2014-02-04,1.67,0,13.1,0.7,6.6
2,2014,2014-02-05,1.99,0.3,13.7,2.3,7.7
2,2014,2014-02-06,0.57,7.2,11.9,6.5,8.8
2,2014,2014-02-07,0.23,4.7,11.2,8.2,9.7
2,2014,2014-02-08,0.2,7.7,11.9,9.6,11
2,2014,2014-02-09,0.22,6.9,12.2,11.3,11.8
2,2014,2014-02-10,1.52,6.1,17.4,8.1,11.9
2,2014,2014-02-11,1.73,3.1,15.4,5.6,9.5
2,2014,2014-02-12,1.81,2.1,17.1,3.9,9.7
2,2014,2014-02-13,2.65,2.1,22.3,6.4,13.2
2,2014,2014-02-14,1.9,1.5,18.9,8.7,12.1
2,2014,2014-02-15,0.56,1,14.2,7.7,10.7
2,2014,2014-02-16,2.73,0.7,20.7,8,13.1
2,2014,2014-02-17,2.5,0.4,18.5,4.5,10.5
2,2014,2014-02-18,1.96,0.3,18.3,5,10.7
2,2014,2014-02-19,2.76,0,19.8,7.2,12.4
2,2014,2014-02-20,2.62,0,20.4,6,12.4
2,2014,2014-02-21,3.1,0,23,5.7,13.2
2,2014,2014-02-22,2.84,0,20.3,5,11.5
2,2014,2014-02-23,2.88,0,22.1,4.6,11
2,2014,2014-02-24,2.65,0,19.4,4.9,10
2,2014,2014-02-25,1.87,0,13.9,8.1,10.5
2,2014,2014-02-26,0.24,15.4,12.5,10.2,11.8
2,2014,2014-02-27,2.2,0,16.3,9.9,12.5
2,2014,2014-02-28,0.55,16.4,13.8,10.6,11.5
3,2014,2014-03-01,1.36,10.5,16.3,9.8,12.3
3,2014,2014-03-02,0.74,0.5,13.9,10.3,11.7
3,2014,2014-03-03,1.03,0.7,14.3,8.8,11.2
3,2014,2014-03-04,1.58,0.8,18.2,9.9,12.4
3,2014,2014-03-05,2.19,1.5,17.9,9.4,12.8
3,2014,2014-03-06,2.66,2.6,19.7,8.5,13.8
3,2014,2014-03-07,3.24,0,19.9,5.6,11.6
3,2014,2014-03-08,3.73,0,24.9,5.7,14.4
3,2014,2014-03-09,3.45,0,24,9.8,16.2
3,2014,2014-03-10,3.75,0,21.8,9.2,15.2
3,2014,2014-03-11,4.38,0,21.6,10,15.7
3,2014,2014-03-12,4.49,0,24.4,7.9,16.9
3,2014,2014-03-13,4.13,0,23.4,7,16
3,2014,2014-03-14,3.39,0,19.4,5.8,11.6
3,2014,2014-03-15,4.09,0,24.7,6.6,13.9
3,2014,2014-03-16,4.33,0,26.1,7.7,14.8
3,2014,2014-03-17,3.79,0,19.7,6.1,12.6
3,2014,2014-03-18,4.11,0,22.8,4.5,12.7
3,2014,2014-03-19,4.19,0,22.6,5.6,13.8
3,2014,2014-03-20,3.92,0,23.4,5.8,12.8
3,2014,2014-03-21,2.7,0,14,6.2,9.5
3,2014,2014-03-22,3.32,0,14.7,6.9,10.4
3,2014,2014-03-23,3.11,0,18.1,6.1,10.5
3,2014,2014-03-24,4.11,0,22.4,4,11.6
3,2014,2014-03-25,2.41,1.7,16.5,5.1,10.4
3,2014,2014-03-26,2.17,4.3,15.2,7.8,11
3,2014,2014-03-27,3.17,0.1,15.8,6.8,10.9
3,2014,2014-03-28,3.82,0,17.2,8,12.5
3,2014,2014-03-29,0.58,6.7,13,8.8,11.3
3,2014,2014-03-30,3.42,0,16,5,9.9
3,2014,2014-03-31,1.04,6.2,13.2,4,7.5
4,2014,2014-04-01,1.84,4.3,13.1,3.9,7.4
4,2014,2014-04-02,2.77,0.1,17.1,3.2,9.2
4,2014,2014-04-03,3.87,0,16.1,4.2,9.7
4,2014,2014-04-04,2.73,1.5,15.8,6.7,10.2
4,2014,2014-04-05,3.99,0,20,5.2,11.8
4,2014,2014-04-06,4.18,0,21.2,6.1,13
4,2014,2014-04-07,5,0,27.1,9.5,17.6
4,2014,2014-04-08,4.54,0,23.2,9.4,14.7
4,2014,2014-04-09,4.03,0,21.1,9.2,12.8
4,2014,2014-04-10,4.1,0,21.8,5.9,12.4
4,2014,2014-04-11,2.83,0,15.4,9.8,11.6
4,2014,2014-04-12,3.35,0,15.1,10.4,12
4,2014,2014-04-13,3.71,0,18.2,9.4,12.8
4,2014,2014-04-14,3.77,0,20.9,6.4,12.4
4,2014,2014-04-15,3.44,0,19.3,7.8,12.7
4,2014,2014-04-16,4.27,0,22.8,6.5,13
4,2014,2014-04-17,3.05,0,18,7.6,11.9
4,2014,2014-04-18,3.96,0,18.1,6.3,11.7
4,2014,2014-04-19,4.54,0,21.3,6.9,13.3
4,2014,2014-04-20,4.67,0,25.3,6.8,13.8
4,2014,2014-04-21,3.66,0,22.9,5.3,14.2
4,2014,2014-04-22,4.95,0,18.4,8.2,12.3
4,2014,2014-04-23,4.93,0,21.6,5,13
4,2014,2014-04-24,4.3,0,21,6.7,13.7
4,2014,2014-04-25,1.55,5.5,13.1,7,10.7
4,2014,2014-04-26,4.66,0,17,6.2,11.5
4,2014,2014-04-27,3.33,0,20,6.8,11.9
4,2014,2014-04-28,5.1,0,24,4.6,13.8
4,2014,2014-04-29,5.67,0,27,13.3,21.1
4,2014,2014-04-30,5.93,0,31,11.7,21.3
5,2014,2014-05-01,5.79,0,31.2,12.4,20.8
5,2014,2014-05-02,5.35,0,26.5,9.8,16.4
5,2014,2014-05-03,4.74,0,23.3,7.9,14.3
5,2014,2014-05-04,5.02,0,23.2,7.6,14.5
5,2014,2014-05-05,4.69,0,19.8,8.4,13.8
5,2014,2014-05-06,5.05,0,21.3,9,13.6
5,2014,2014-05-07,3.91,0,19.6,7,12.3
5,2014,2014-05-08,3.09,0.6,17.7,7.5,12.8
5,2014,2014-05-09,5.3,0,21.3,10.6,15.1
5,2014,2014-05-10,5.31,0,21.5,6.9,13.5
5,2014,2014-05-11,6.22,0,26.7,9.3,17.8
5,2014,2014-05-12,5.92,0,29.2,7.3,16.6
5,2014,2014-05-13,5.69,0,32.7,0,25.6
5,2014,2014-05-14,5.67,0,34.6,12.7,23
5,2014,2014-05-15,6.13,0,35.2,13.1,21.8
5,2014,2014-05-16,5.53,0,26.1,10.2,16.5
5,2014,2014-05-17,5.22,0,24.2,8.2,15.6
5,2014,2014-05-18,5.54,0.25,24,7.7,14.8
5,2014,2014-05-19,4.56,0,21.4,8,14.1
5,2014,2014-05-20,3.94,0,21,7.6,13.5
5,2014,2014-05-21,4.2,0,18.5,10.4,13.8
5,2014,2014-05-22,3,0,16.8,10.7,13.2
5,2014,2014-05-23,4.07,0.25,20.7,10.8,14
5,2014,2014-05-24,4.58,0,21.6,9.2,14.6
5,2014,2014-05-25,4.87,0,23.4,9,14.3
5,2014,2014-05-26,5.75,0,26.7,7.3,16
5,2014,2014-05-27,5.61,0,24.9,6.6,14.9
5,2014,2014-05-28,5.96,0,27.9,5.7,16.1
5,2014,2014-05-29,6.05,0,28.4,8,16.2
5,2014,2014-05-30,5.01,0,22.3,6.7,13.2
5,2014,2014-05-31,4.64,0,18.5,8,12.9
6,2014,2014-06-01,4.07,0,18.9,9.2,12.1
6,2014,2014-06-02,2.76,0.25,16.9,8.7,12.4
6,2014,2014-06-03,3.94,0.25,15.7,9.9,12.3
6,2014,2014-06-04,4.1,0.25,19.7,9.4,12.4
6,2014,2014-06-05,4,0,17.6,9,12.3
6,2014,2014-06-06,4.13,0,16.8,9.9,12.7
6,2014,2014-06-07,3.9,0,17,10.4,12.7
6,2014,2014-06-08,4.97,0,21.2,8,13.5
6,2014,2014-06-09,4.35,0,19.5,10.2,13.5
6,2014,2014-06-10,2.76,0,17.2,12.7,14.6
6,2014,2014-06-11,1.53,0.51,16.7,11.9,13.9
6,2014,2014-06-12,4.78,0,22.1,10,15.3
6,2014,2014-06-13,5.39,0,23.2,6.8,14.5
6,2014,2014-06-14,5.66,0,26.4,7.4,15.8
6,2014,2014-06-15,4.8,0,20.2,9.1,13.9
6,2014,2014-06-16,5.45,0,24.7,7.8,14.6
6,2014,2014-06-17,5.54,0,26.7,7.3,14.5
6,2014,2014-06-18,5.58,0,24.7,6.7,14.6
6,2014,2014-06-19,5.51,0,25.9,7,14.4
6,2014,2014-06-20,5.19,0,26.1,7.4,15.1
6,2014,2014-06-21,4.23,0,23,7.6,14.1
6,2014,2014-06-22,4.68,0,21.2,7.1,13.3
6,2014,2014-06-23,5.06,0,21.7,8.6,14.1
6,2014,2014-06-24,5.67,0,25,7.7,15.9
6,2014,2014-06-25,4.93,0,25.3,11.3,16.7
6,2014,2014-06-26,5.42,0,23.5,11.7,16.7
6,2014,2014-06-27,5.51,0,24.9,10.7,16.8
6,2014,2014-06-28,5.93,0,28.5,11.7,18.1
6,2014,2014-06-29,5.92,0,28.5,9.4,17.1
6,2014,2014-06-30,5.03,0,19.7,10.2,14.7
7,2014,2014-07-01,3.77,0,18.2,11.6,14.2
7,2014,2014-07-02,3.35,0,20.5,12.8,14.9
7,2014,2014-07-03,4.79,0,22.6,10.3,15.5
7,2014,2014-07-04,4.54,0,22.2,8.4,14
7,2014,2014-07-05,5.08,0,24.3,9.5,14.6
7,2014,2014-07-06,5.31,0,24.8,8.3,15.1
7,2014,2014-07-07,4.28,0,22.6,10.9,14.6
7,2014,2014-07-08,4.28,0,18.4,11.4,14.3
7,2014,2014-07-09,3.5,0.76,17.9,11.9,14.3
7,2014,2014-07-10,2.97,1.52,18.2,12.4,14.7
7,2014,2014-07-11,3.53,0.76,19.7,12.5,15.4
7,2014,2014-07-12,5.05,0,26.3,12.3,17.2
7,2014,2014-07-13,4.78,0,25.8,9.9,16.6
7,2014,2014-07-14,1.93,0,21.2,11.9,16.8
7,2014,2014-07-15,3.01,0,22.3,14.1,17.9
7,2014,2014-07-16,1.74,0.76,19.8,13,16.5
7,2014,2014-07-17,4.6,0.25,19.2,14.5,16.1
7,2014,2014-07-18,4.05,0,20.4,13.3,16.4
7,2014,2014-07-19,4.3,0,20.8,13.8,16.7
7,2014,2014-07-20,4.95,0,23.1,13.9,18.3
7,2014,2014-07-21,2.87,0,21.6,13.3,18.2
7,2014,2014-07-22,4.26,0,21.7,12.6,16.8
7,2014,2014-07-23,5.47,0,28.8,10.9,19
7,2014,2014-07-24,5.53,0,29.8,12.1,19
7,2014,2014-07-25,5.14,0,25.3,11.9,17.3
7,2014,2014-07-26,4.73,0,22.6,11.5,16.5
7,2014,2014-07-27,4.03,0,25.9,13.4,17.7
7,2014,2014-07-28,4.44,0,24.4,14.1,18.1
7,2014,2014-07-29,4.99,0,25.3,14,18
7,2014,2014-07-30,4.71,0,25.9,13.3,17.2
7,2014,2014-07-31,4.34,0,24.6,13.1,16.9
8,2014,2014-08-01,4.26,0,24.2,12.4,16.1
8,2014,2014-08-02,4.48,0,25.7,12,16.8
8,2014,2014-08-03,3.39,0,21.3,13.1,15.8
8,2014,2014-08-04,2.91,0,19.4,14,15.9
8,2014,2014-08-05,3.32,0,23,14.5,17.1
8,2014,2014-08-06,3.42,0.25,20.8,14.4,16.4
8,2014,2014-08-07,3.38,0.25,21.8,13.9,16.2
8,2014,2014-08-08,3.76,0,22.6,11.3,15.9
8,2014,2014-08-09,4.22,0,23,11.1,16
8,2014,2014-08-10,3.54,0,21,12.7,15.6
8,2014,2014-08-11,4.14,0,21,14.1,16.8
8,2014,2014-08-12,4.61,0,21.2,13.5,16.9
8,2014,2014-08-13,4.45,0,24.7,14.5,17.7
8,2014,2014-08-14,3.58,0,21.1,13.7,16.5
8,2014,2014-08-15,4.1,0,20.9,12.6,15.7
8,2014,2014-08-16,4.26,0,21.9,13.3,16.2
8,2014,2014-08-17,4.52,0,24.7,11.7,16.5
8,2014,2014-08-18,3.41,0,23.2,13.1,16.2
8,2014,2014-08-19,1.13,0,19.4,13.9,15.9
8,2014,2014-08-20,1.93,0,19.4,13.6,16.4
8,2014,2014-08-21,4.4,0,21.7,13.7,16.9
8,2014,2014-08-22,3.35,0,21.3,14,16.6
8,2014,2014-08-23,3.97,0,20,13.3,16.1
8,2014,2014-08-24,3.97,0,20.8,12.9,16.5
8,2014,2014-08-25,3.05,0,20.6,11.3,16.2
8,2014,2014-08-26,4.58,0,24,10.6,16.8
8,2014,2014-08-27,4.92,0,28.3,11,18.5
8,2014,2014-08-28,4.36,0,24.9,14.4,17.6
8,2014,2014-08-29,3.34,0,27,13,17.2
8,2014,2014-08-30,4.5,0,28.9,12.8,19
8,2014,2014-08-31,4.1,0,26,11.7,17.3
9,2014,2014-09-01,4,0,24.7,11.5,16.4
9,2014,2014-09-02,2.41,0,20.2,13.3,16
9,2014,2014-09-03,1.91,0,19.3,13.5,15.4
9,2014,2014-09-04,1.32,0,17.8,13.7,15.2
9,2014,2014-09-05,3.19,0,19,10.3,15.2
9,2014,2014-09-06,3.38,0,20.8,10,14.8
9,2014,2014-09-07,3.97,0,24.8,8.8,15.2
9,2014,2014-09-08,3.41,0,22.2,9.9,14.7
9,2014,2014-09-09,3.74,0,23.5,8.3,14.7
9,2014,2014-09-10,4.03,0,27.1,8.9,15.2
9,2014,2014-09-11,3.89,0,23,9,15.1
9,2014,2014-09-12,3.67,0,24.4,10.7,15.7
9,2014,2014-09-13,3.34,0,24.8,12.6,16.3
9,2014,2014-09-14,3.53,0,24.9,13.1,17.2
9,2014,2014-09-15,3.84,0,28.9,11.9,17.7
9,2014,2014-09-16,4.33,0,29.2,10.6,18
9,2014,2014-09-17,3.57,3.81,24.3,10.7,16.6
9,2014,2014-09-18,1.89,5.33,21.8,15.7,17.5
9,2014,2014-09-19,3.69,0,25.5,13.1,18.1
9,2014,2014-09-20,1.81,0,19.7,14.6,16.6
9,2014,2014-09-21,3.19,0,22.7,14.4,17.6
9,2014,2014-09-22,3.28,0,26.5,14.2,18.5
9,2014,2014-09-23,3.89,0,27.9,12,18.3
9,2014,2014-09-24,3.51,0.76,25,14.1,18.3
9,2014,2014-09-25,2.3,11.43,22.6,12,16.5
9,2014,2014-09-26,2.37,3.05,22.7,10,15.5
9,2014,2014-09-27,3.38,0,23,11.5,16.3
9,2014,2014-09-28,1.47,0,19.8,12.1,15.8
9,2014,2014-09-29,3.25,0,25.2,10.7,16.4
9,2014,2014-09-30,2.6,0,23.5,10.1,15
10,2014,2014-10-01,4.12,0,29.6,10.2,18.9
10,2014,2014-10-02,4.72,0,32.5,11.9,21.9
10,2014,2014-10-03,4.61,0,35.3,13.9,23.4
10,2014,2014-10-04,4.42,0,36.1,13.2,23.3
10,2014,2014-10-05,0.38,0,33.8,12.9,20.5
10,2014,2014-10-06,0.09,0,31.7,10.2,17.9
10,2014,2014-10-07,0,0,25.7,8.3,15.5
10,2014,2014-10-08,2.14,0,28.5,11.5,17.8
10,2014,2014-10-09,3.02,0,23.1,8.4,14.3
10,2014,2014-10-10,2.52,0,22.4,10.6,14.7
10,2014,2014-10-11,2.71,0,22.6,8.9,14
10,2014,2014-10-12,3.98,0,33.5,9.9,19.7
10,2014,2014-10-13,2.77,0,21.3,12.8,16.1
10,2014,2014-10-14,2.31,0,20.2,14.6,16.9
10,2014,2014-10-15,2.53,0,21.8,12.8,17
10,2014,2014-10-16,2.69,0,22.5,10.9,15.1
10,2014,2014-10-17,2.26,0,21.3,8.4,14.8
10,2014,2014-10-18,3.11,0,25.3,11.7,18.3
10,2014,2014-10-19,2.82,0,24.7,11.3,16.9
10,2014,2014-10-20,0.97,0,19.7,9.5,14.9
10,2014,2014-10-21,2.79,0,23.2,7.6,14.3
10,2014,2014-10-22,2.66,0,24.4,7.8,15.6
10,2014,2014-10-23,2.45,0,24.5,11.2,16.6
10,2014,2014-10-24,2,0,19.8,9.5,14.4
10,2014,2014-10-25,1.67,0,19.9,11,15.3
10,2014,2014-10-26,2.52,0,21.8,8.5,13.8
10,2014,2014-10-27,2.32,0,23,7.1,13.4
10,2014,2014-10-28,2.52,0,25.1,7.2,15.2
10,2014,2014-10-29,3.01,0,29.3,9.5,18.3
10,2014,2014-10-30,1.53,0,20.5,12.6,15.8
10,2014,2014-10-31,0.07,0,15.9,10,13.3
11,2014,2014-11-01,1.09,0,15.5,6.6,10.6
11,2014,2014-11-02,2.11,0,19,6,11.2
11,2014,2014-11-03,1.98,0,17.9,5.3,11.1
11,2014,2014-11-04,2.36,0,22,5.9,13.7
11,2014,2014-11-05,2.6,0,25.8,8.5,16.3
11,2014,2014-11-06,2.1,0,22.8,9.2,14.8
11,2014,2014-11-07,2.11,0,23.5,9.8,14.9
11,2014,2014-11-08,2.23,0,25.7,9.8,15.8
11,2014,2014-11-09,2.16,0,21.6,9.2,14.4
11,2014,2014-11-10,0.26,0,14.2,7.8,11.5
11,2014,2014-11-11,0.88,0,16.8,11.5,13.6
11,2014,2014-11-12,1.54,0,17.5,11.3,13.7
11,2014,2014-11-13,0.19,13.97,15.6,11.3,12.7
11,2014,2014-11-14,1.54,0.25,17.7,8,12.2
